,playerId,gameweek,teamId,position,playerPoints,gw,first_name,second_name,web_name,draft_rank,deadline,name,month,monthlyPoints,played,short_name,bought,sold
572,457,10,24788,3,2,10,Aaron,Cresswell,Cresswell,222,2022-10-08T12:30:00Z,Jesus,October,7,True,Cresswell,1.0,16.0
573,342,10,24788,4,2,10,Diogo,Dalot Teixeira,Dalot,463,2022-10-08T12:30:00Z,Jesus,October,0,True,Dalot,9.0,
574,104,10,24788,5,2,10,Pascal,Groß,Groß,146,2022-10-08T12:30:00Z,Jesus,October,4,True,Groß,9.0,13.0
575,301,10,24788,6,6,10,Kevin,De Bruyne,De Bruyne,3,2022-10-08T12:30:00Z,Jesus,October,14,True,De Bruyne,1.0,
576,428,10,24788,7,6,10,Son,Heung-min,Son,2,2022-10-08T12:30:00Z,Jesus,October,8,True,Son,7.0,14.0
577,7,10,24788,8,4,10,Martin,Ødegaard,Ødegaard,57,2022-10-08T12:30:00Z,Jesus,October,6,True,Ødegaard,1.0,14.0
578,28,10,24788,9,5,10,Gabriel,Fernando de Jesus,Jesus,21,2022-10-08T12:30:00Z,Jesus,October,13,True,Jesus,1.0,15.0
579,40,10,24788,10,2,10,Ollie,Watkins,Watkins,32,2022-10-08T12:30:00Z,Jesus,October,4,True,Watkins,1.0,11.0
580,345,10,24788,11,4,10,Anthony,Martial,Martial,52,2022-10-08T12:30:00Z,Jesus,October,4,True,Martial,10.0,11.0
581,281,10,24788,12,2,10,Alisson,Ramses Becker,Alisson,112,2022-10-08T12:30:00Z,Jesus,October,4,False,Alisson,1.0,23.0
582,139,10,24788,13,0,10,Ben,Chilwell,Chilwell,96,2022-10-08T12:30:00Z,Jesus,October,0,False,Chilwell,10.0,14.0
583,446,10,24788,14,0,10,Dejan,Kulusevski,Kulusevski,23,2022-10-08T12:30:00Z,Jesus,October,0,False,Kulusevski,1.0,11.0
584,299,10,24788,15,0,10,Kyle,Walker,Walker,236,2022-10-08T12:30:00Z,Jesus,October,1,False,Walker,1.0,
585,398,11,24788,1,2,11,Dean,Henderson,Henderson,588,2022-10-14T17:30:00Z,Jesus,October,5,True,Henderson,1.0,12.0
586,342,11,24788,2,9,11,Diogo,Dalot Teixeira,Dalot,463,2022-10-14T17:30:00Z,Jesus,October,9,True,Dalot,9.0,
587,457,11,24788,3,3,11,Aaron,Cresswell,Cresswell,222,2022-10-14T17:30:00Z,Jesus,October,10,True,Cresswell,1.0,16.0
588,285,11,24788,4,1,11,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-10-14T17:30:00Z,Jesus,October,1,True,Alexander-Ar,1.0,23.0
589,104,11,24788,5,2,11,Pascal,Groß,Groß,146,2022-10-14T17:30:00Z,Jesus,October,6,True,Groß,9.0,13.0
590,301,11,24788,6,2,11,Kevin,De Bruyne,De Bruyne,3,2022-10-14T17:30:00Z,Jesus,October,16,True,De Bruyne,1.0,
591,7,11,24788,7,6,11,Martin,Ødegaard,Ødegaard,57,2022-10-14T17:30:00Z,Jesus,October,12,True,Ødegaard,1.0,14.0
592,428,11,24788,8,3,11,Son,Heung-min,Son,2,2022-10-14T17:30:00Z,Jesus,October,11,True,Son,7.0,14.0
593,374,11,24788,9,3,11,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,95,2022-10-14T17:30:00Z,Jesus,October,3,True,Bruno Guimar,11.0,16.0
594,529,11,24788,10,2,11,Gianluca,Scamacca,Scamacca,53,2022-10-14T17:30:00Z,Jesus,October,2,True,Scamacca,11.0,22.0
595,28,11,24788,11,2,11,Gabriel,Fernando de Jesus,Jesus,21,2022-10-14T17:30:00Z,Jesus,October,15,True,Jesus,1.0,15.0
596,281,11,24788,12,14,11,Alisson,Ramses Becker,Alisson,112,2022-10-14T17:30:00Z,Jesus,October,18,False,Alisson,1.0,23.0
597,288,11,24788,13,1,11,Diogo,Teixeira da Silva,Diogo Jota,11,2022-10-14T17:30:00Z,Jesus,October,1,False,Diogo Jota,11.0,12.0
598,139,11,24788,14,5,11,Ben,Chilwell,Chilwell,96,2022-10-14T17:30:00Z,Jesus,October,5,False,Chilwell,10.0,14.0
599,299,11,24788,15,0,11,Kyle,Walker,Walker,236,2022-10-14T17:30:00Z,Jesus,October,1,False,Walker,1.0,
600,478,12,24788,1,1,12,José,Malheiro de Sá,Sá,210,2022-10-18T17:00:00Z,Jesus,October,1,True,Sá,12.0,
601,342,12,24788,2,6,12,Diogo,Dalot Teixeira,Dalot,463,2022-10-18T17:00:00Z,Jesus,October,15,True,Dalot,9.0,
602,457,12,24788,3,2,12,Aaron,Cresswell,Cresswell,222,2022-10-18T17:00:00Z,Jesus,October,12,True,Cresswell,1.0,16.0
603,285,12,24788,4,8,12,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-10-18T17:00:00Z,Jesus,October,9,True,Alexander-Ar,1.0,23.0
604,139,12,24788,5,0,12,Ben,Chilwell,Chilwell,96,2022-10-18T17:00:00Z,Jesus,October,5,True,Chilwell,10.0,14.0
605,104,12,24788,6,3,12,Pascal,Groß,Groß,146,2022-10-18T17:00:00Z,Jesus,October,9,True,Groß,9.0,13.0
606,301,12,24788,7,0,12,Kevin,De Bruyne,De Bruyne,3,2022-10-18T17:00:00Z,Jesus,October,16,True,De Bruyne,1.0,
607,428,12,24788,8,2,12,Son,Heung-min,Son,2,2022-10-18T17:00:00Z,Jesus,October,13,True,Son,7.0,14.0
608,374,12,24788,9,6,12,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,95,2022-10-18T17:00:00Z,Jesus,October,9,True,Bruno Guimar,11.0,16.0
609,529,12,24788,10,2,12,Gianluca,Scamacca,Scamacca,53,2022-10-18T17:00:00Z,Jesus,October,4,True,Scamacca,11.0,22.0
610,271,12,24788,11,1,12,Patson,Daka,Daka,94,2022-10-18T17:00:00Z,Jesus,October,1,True,Daka,12.0,17.0
611,281,12,24788,12,15,12,Alisson,Ramses Becker,Alisson,112,2022-10-18T17:00:00Z,Jesus,October,33,False,Alisson,1.0,23.0
612,28,12,24788,13,0,12,Gabriel,Fernando de Jesus,Jesus,21,2022-10-18T17:00:00Z,Jesus,October,15,False,Jesus,1.0,15.0
613,7,12,24788,14,0,12,Martin,Ødegaard,Ødegaard,57,2022-10-18T17:00:00Z,Jesus,October,12,False,Ødegaard,1.0,14.0
614,299,12,24788,15,0,12,Kyle,Walker,Walker,236,2022-10-18T17:00:00Z,Jesus,October,1,False,Walker,1.0,
615,281,13,24788,1,4,13,Alisson,Ramses Becker,Alisson,112,2022-10-22T10:00:00Z,Jesus,October,37,True,Alisson,1.0,23.0
616,457,13,24788,2,8,13,Aaron,Cresswell,Cresswell,222,2022-10-22T10:00:00Z,Jesus,October,20,True,Cresswell,1.0,16.0
617,285,13,24788,3,1,13,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-10-22T10:00:00Z,Jesus,October,10,True,Alexander-Ar,1.0,23.0
618,342,13,24788,4,2,13,Diogo,Dalot Teixeira,Dalot,463,2022-10-22T10:00:00Z,Jesus,October,17,True,Dalot,9.0,
619,169,13,24788,5,2,13,Eberechi,Eze,Eze,167,2022-10-22T10:00:00Z,Jesus,October,2,True,Eze,13.0,20.0
620,7,13,24788,6,2,13,Martin,Ødegaard,Ødegaard,57,2022-10-22T10:00:00Z,Jesus,October,14,True,Ødegaard,1.0,14.0
621,301,13,24788,7,9,13,Kevin,De Bruyne,De Bruyne,3,2022-10-22T10:00:00Z,Jesus,October,25,True,De Bruyne,1.0,
622,428,13,24788,8,2,13,Son,Heung-min,Son,2,2022-10-22T10:00:00Z,Jesus,October,15,True,Son,7.0,14.0
623,28,13,24788,9,2,13,Gabriel,Fernando de Jesus,Jesus,21,2022-10-22T10:00:00Z,Jesus,October,17,True,Jesus,1.0,15.0
624,529,13,24788,10,2,13,Gianluca,Scamacca,Scamacca,53,2022-10-22T10:00:00Z,Jesus,October,6,True,Scamacca,11.0,22.0
625,271,13,24788,11,2,13,Patson,Daka,Daka,94,2022-10-22T10:00:00Z,Jesus,October,3,True,Daka,12.0,17.0
626,478,13,24788,12,0,13,José,Malheiro de Sá,Sá,210,2022-10-22T10:00:00Z,Jesus,October,1,False,Sá,12.0,
627,139,13,24788,13,2,13,Ben,Chilwell,Chilwell,96,2022-10-22T10:00:00Z,Jesus,October,7,False,Chilwell,10.0,14.0
628,374,13,24788,14,2,13,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,95,2022-10-22T10:00:00Z,Jesus,October,11,False,Bruno Guimar,11.0,16.0
629,299,13,24788,15,0,13,Kyle,Walker,Walker,236,2022-10-22T10:00:00Z,Jesus,October,1,False,Walker,1.0,
630,281,14,24788,1,2,14,Alisson,Ramses Becker,Alisson,112,2022-10-29T10:00:00Z,Jesus,October,39,True,Alisson,1.0,23.0
631,526,14,24788,2,11,14,Ben,Mee,Mee,607,2022-10-29T10:00:00Z,Jesus,October,11,True,Mee,14.0,
632,285,14,24788,3,2,14,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-10-29T10:00:00Z,Jesus,October,12,True,Alexander-Ar,1.0,23.0
633,342,14,24788,4,9,14,Diogo,Dalot Teixeira,Dalot,463,2022-10-29T10:00:00Z,Jesus,October,26,True,Dalot,9.0,
634,374,14,24788,5,3,14,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,95,2022-10-29T10:00:00Z,Jesus,October,14,True,Bruno Guimar,11.0,16.0
635,3,14,24788,6,3,14,Granit,Xhaka,Xhaka,257,2022-10-29T10:00:00Z,Jesus,October,3,True,Xhaka,14.0,15.0
636,301,14,24788,7,11,14,Kevin,De Bruyne,De Bruyne,3,2022-10-29T10:00:00Z,Jesus,October,36,True,De Bruyne,1.0,
637,335,14,24788,8,8,14,Marcus,Rashford,Rashford,64,2022-10-29T10:00:00Z,Jesus,October,8,True,Rashford,14.0,
638,169,14,24788,9,3,14,Eberechi,Eze,Eze,167,2022-10-29T10:00:00Z,Jesus,October,5,True,Eze,13.0,20.0
639,28,14,24788,10,9,14,Gabriel,Fernando de Jesus,Jesus,21,2022-10-29T10:00:00Z,Jesus,October,26,True,Jesus,1.0,15.0
640,529,14,24788,11,0,14,Gianluca,Scamacca,Scamacca,53,2022-10-29T10:00:00Z,Jesus,October,6,True,Scamacca,11.0,22.0
641,478,14,24788,12,2,14,José,Malheiro de Sá,Sá,210,2022-10-29T10:00:00Z,Jesus,October,3,False,Sá,12.0,
642,271,14,24788,13,1,14,Patson,Daka,Daka,94,2022-10-29T10:00:00Z,Jesus,October,4,False,Daka,12.0,17.0
643,457,14,24788,14,2,14,Aaron,Cresswell,Cresswell,222,2022-10-29T10:00:00Z,Jesus,October,22,False,Cresswell,1.0,16.0
644,299,14,24788,15,0,14,Kyle,Walker,Walker,236,2022-10-29T10:00:00Z,Jesus,October,1,False,Walker,1.0,
645,478,15,24788,1,2,15,José,Malheiro de Sá,Sá,210,2022-11-05T13:30:00Z,Jesus,November,2,True,Sá,12.0,
646,526,15,24788,2,1,15,Ben,Mee,Mee,607,2022-11-05T13:30:00Z,Jesus,November,1,True,Mee,14.0,
647,457,15,24788,3,1,15,Aaron,Cresswell,Cresswell,222,2022-11-05T13:30:00Z,Jesus,November,1,True,Cresswell,1.0,16.0
648,342,15,24788,4,0,15,Diogo,Dalot Teixeira,Dalot,463,2022-11-05T13:30:00Z,Jesus,November,0,True,Dalot,9.0,
649,374,15,24788,5,7,15,Bruno,Guimarães Rodriguez Moura,Bruno Guimarães,95,2022-11-05T13:30:00Z,Jesus,November,7,True,Bruno Guimar,11.0,16.0
650,225,15,24788,6,7,15,Rodrigo,Moreno,Rodrigo,89,2022-11-05T13:30:00Z,Jesus,November,7,True,Rodrigo,15.0,22.0
651,301,15,24788,7,7,15,Kevin,De Bruyne,De Bruyne,3,2022-11-05T13:30:00Z,Jesus,November,7,True,De Bruyne,1.0,
652,335,15,24788,8,2,15,Marcus,Rashford,Rashford,64,2022-11-05T13:30:00Z,Jesus,November,2,True,Rashford,14.0,
653,529,15,24788,9,1,15,Gianluca,Scamacca,Scamacca,53,2022-11-05T13:30:00Z,Jesus,November,1,True,Scamacca,11.0,22.0
654,318,15,24788,10,5,15,Erling,Haaland,Haaland,5,2022-11-05T13:30:00Z,Jesus,November,5,True,Haaland,15.0,22.0
655,271,15,24788,11,2,15,Patson,Daka,Daka,94,2022-11-05T13:30:00Z,Jesus,November,2,True,Daka,12.0,17.0
656,281,15,24788,12,3,15,Alisson,Ramses Becker,Alisson,112,2022-11-05T13:30:00Z,Jesus,November,3,False,Alisson,1.0,23.0
657,169,15,24788,13,6,15,Eberechi,Eze,Eze,167,2022-11-05T13:30:00Z,Jesus,November,6,False,Eze,13.0,20.0
658,285,15,24788,14,2,15,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-11-05T13:30:00Z,Jesus,November,2,False,Alexander-Ar,1.0,23.0
659,299,15,24788,15,0,15,Kyle,Walker,Walker,236,2022-11-05T13:30:00Z,Jesus,November,0,False,Walker,1.0,
660,478,16,24788,1,1,16,José,Malheiro de Sá,Sá,210,2022-11-12T11:00:00Z,Jesus,November,3,True,Sá,12.0,
661,526,16,24788,2,5,16,Ben,Mee,Mee,607,2022-11-12T11:00:00Z,Jesus,November,6,True,Mee,14.0,
662,533,16,24788,3,2,16,Lisandro,Martínez,Martínez,608,2022-11-12T11:00:00Z,Jesus,November,2,True,Martínez,16.0,17.0
663,285,16,24788,4,2,16,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-11-12T11:00:00Z,Jesus,November,4,True,Alexander-Ar,1.0,23.0
664,259,16,24788,5,-1,16,Youri,Tielemans,Tielemans,58,2022-11-12T11:00:00Z,Jesus,November,-1,True,Tielemans,16.0,18.0
665,301,16,24788,6,2,16,Kevin,De Bruyne,De Bruyne,3,2022-11-12T11:00:00Z,Jesus,November,9,True,De Bruyne,1.0,
666,335,16,24788,7,2,16,Marcus,Rashford,Rashford,64,2022-11-12T11:00:00Z,Jesus,November,4,True,Rashford,14.0,
667,169,16,24788,8,2,16,Eberechi,Eze,Eze,167,2022-11-12T11:00:00Z,Jesus,November,8,True,Eze,13.0,20.0
668,225,16,24788,9,13,16,Rodrigo,Moreno,Rodrigo,89,2022-11-12T11:00:00Z,Jesus,November,20,True,Rodrigo,15.0,22.0
669,271,16,24788,10,5,16,Patson,Daka,Daka,94,2022-11-12T11:00:00Z,Jesus,November,7,True,Daka,12.0,17.0
670,318,16,24788,11,1,16,Erling,Haaland,Haaland,5,2022-11-12T11:00:00Z,Jesus,November,6,True,Haaland,15.0,22.0
671,281,16,24788,12,3,16,Alisson,Ramses Becker,Alisson,112,2022-11-12T11:00:00Z,Jesus,November,6,False,Alisson,1.0,23.0
672,529,16,24788,13,1,16,Gianluca,Scamacca,Scamacca,53,2022-11-12T11:00:00Z,Jesus,November,2,False,Scamacca,11.0,22.0
673,342,16,24788,14,0,16,Diogo,Dalot Teixeira,Dalot,463,2022-11-12T11:00:00Z,Jesus,November,0,False,Dalot,9.0,
674,299,16,24788,15,0,16,Kyle,Walker,Walker,236,2022-11-12T11:00:00Z,Jesus,November,0,False,Walker,1.0,
675,281,17,24788,1,3,17,Alisson,Ramses Becker,Alisson,112,2022-12-26T11:00:00Z,Jesus,December,3,True,Alisson,1.0,23.0
676,285,17,24788,2,2,17,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-12-26T11:00:00Z,Jesus,December,2,True,Alexander-Ar,1.0,23.0
677,526,17,24788,3,1,17,Ben,Mee,Mee,607,2022-12-26T11:00:00Z,Jesus,December,1,True,Mee,14.0,
678,332,17,24788,4,8,17,Luke,Shaw,Shaw,267,2022-12-26T11:00:00Z,Jesus,December,8,True,Shaw,17.0,22.0
679,225,17,24788,5,2,17,Rodrigo,Moreno,Rodrigo,89,2022-12-26T11:00:00Z,Jesus,December,2,True,Rodrigo,15.0,22.0
680,301,17,24788,6,2,17,Kevin,De Bruyne,De Bruyne,3,2022-12-26T11:00:00Z,Jesus,December,2,True,De Bruyne,1.0,
681,259,17,24788,7,2,17,Youri,Tielemans,Tielemans,58,2022-12-26T11:00:00Z,Jesus,December,2,True,Tielemans,16.0,18.0
682,335,17,24788,8,14,17,Marcus,Rashford,Rashford,64,2022-12-26T11:00:00Z,Jesus,December,14,True,Rashford,14.0,
683,169,17,24788,9,1,17,Eberechi,Eze,Eze,167,2022-12-26T11:00:00Z,Jesus,December,1,True,Eze,13.0,20.0
684,318,17,24788,10,13,17,Erling,Haaland,Haaland,5,2022-12-26T11:00:00Z,Jesus,December,13,True,Haaland,15.0,22.0
685,297,17,24788,11,2,17,Darwin,Núñez Ribeiro,Darwin,12,2022-12-26T11:00:00Z,Jesus,December,2,True,Darwin,17.0,
686,478,17,24788,12,3,17,José,Malheiro de Sá,Sá,210,2022-12-26T11:00:00Z,Jesus,December,3,False,Sá,12.0,
687,299,17,24788,13,0,17,Kyle,Walker,Walker,236,2022-12-26T11:00:00Z,Jesus,December,0,False,Walker,1.0,
688,529,17,24788,14,0,17,Gianluca,Scamacca,Scamacca,53,2022-12-26T11:00:00Z,Jesus,December,0,False,Scamacca,11.0,22.0
689,342,17,24788,15,0,17,Diogo,Dalot Teixeira,Dalot,463,2022-12-26T11:00:00Z,Jesus,December,0,False,Dalot,9.0,
690,281,18,24788,1,2,18,Alisson,Ramses Becker,Alisson,112,2022-12-30T18:15:00Z,Jesus,December,5,True,Alisson,1.0,23.0
691,285,18,24788,2,8,18,Trent,Alexander-Arnold,Alexander-Arnold,29,2022-12-30T18:15:00Z,Jesus,December,10,True,Alexander-Ar,1.0,23.0
692,526,18,24788,3,6,18,Ben,Mee,Mee,607,2022-12-30T18:15:00Z,Jesus,December,7,True,Mee,14.0,
693,332,18,24788,4,9,18,Luke,Shaw,Shaw,267,2022-12-30T18:15:00Z,Jesus,December,17,True,Shaw,17.0,22.0
694,301,18,24788,5,1,18,Kevin,De Bruyne,De Bruyne,3,2022-12-30T18:15:00Z,Jesus,December,3,True,De Bruyne,1.0,
695,3,18,24788,6,2,18,Granit,Xhaka,Xhaka,257,2022-12-30T18:15:00Z,Jesus,December,2,True,Xhaka,18.0,22.0
696,335,18,24788,7,5,18,Marcus,Rashford,Rashford,64,2022-12-30T18:15:00Z,Jesus,December,19,True,Rashford,14.0,
697,169,18,24788,8,8,18,Eberechi,Eze,Eze,167,2022-12-30T18:15:00Z,Jesus,December,9,True,Eze,13.0,20.0
698,225,18,24788,9,3,18,Rodrigo,Moreno,Rodrigo,89,2022-12-30T18:15:00Z,Jesus,December,5,True,Rodrigo,15.0,22.0
699,318,18,24788,10,6,18,Erling,Haaland,Haaland,5,2022-12-30T18:15:00Z,Jesus,December,19,True,Haaland,15.0,22.0
700,297,18,24788,11,5,18,Darwin,Núñez Ribeiro,Darwin,12,2022-12-30T18:15:00Z,Jesus,December,7,True,Darwin,17.0,
701,478,18,24788,12,4,18,José,Malheiro de Sá,Sá,210,2022-12-30T18:15:00Z,Jesus,December,7,False,Sá,12.0,
702,299,18,24788,13,0,18,Kyle,Walker,Walker,236,2022-12-30T18:15:00Z,Jesus,December,0,False,Walker,1.0,
703,529,18,24788,14,2,18,Gianluca,Scamacca,Scamacca,53,2022-12-30T18:15:00Z,Jesus,December,2,False,Scamacca,11.0,22.0
704,342,18,24788,15,0,18,Diogo,Dalot Teixeira,Dalot,463,2022-12-30T18:15:00Z,Jesus,December,0,False,Dalot,9.0,
705,478,19,24788,1,2,19,José,Malheiro de Sá,Sá,210,2023-01-02T16:00:00Z,Jesus,January,2,True,Sá,12.0,
706,299,19,24788,2,1,19,Kyle,Walker,Walker,236,2023-01-02T16:00:00Z,Jesus,January,1,True,Walker,1.0,
707,285,19,24788,3,5,19,Trent,Alexander-Arnold,Alexander-Arnold,29,2023-01-02T16:00:00Z,Jesus,January,5,True,Alexander-Ar,1.0,23.0
708,332,19,24788,4,15,19,Luke,Shaw,Shaw,267,2023-01-02T16:00:00Z,Jesus,January,15,True,Shaw,17.0,22.0
709,225,19,24788,5,6,19,Rodrigo,Moreno,Rodrigo,89,2023-01-02T16:00:00Z,Jesus,January,6,True,Rodrigo,15.0,22.0
710,3,19,24788,6,2,19,Granit,Xhaka,Xhaka,257,2023-01-02T16:00:00Z,Jesus,January,2,True,Xhaka,18.0,22.0
711,301,19,24788,7,3,19,Kevin,De Bruyne,De Bruyne,3,2023-01-02T16:00:00Z,Jesus,January,3,True,De Bruyne,1.0,
712,335,19,24788,8,8,19,Marcus,Rashford,Rashford,64,2023-01-02T16:00:00Z,Jesus,January,8,True,Rashford,14.0,
713,529,19,24788,9,8,19,Gianluca,Scamacca,Scamacca,53,2023-01-02T16:00:00Z,Jesus,January,8,True,Scamacca,11.0,22.0
714,297,19,24788,10,1,19,Darwin,Núñez Ribeiro,Darwin,12,2023-01-02T16:00:00Z,Jesus,January,1,True,Darwin,17.0,
715,318,19,24788,11,2,19,Erling,Haaland,Haaland,5,2023-01-02T16:00:00Z,Jesus,January,2,True,Haaland,15.0,22.0
716,281,19,24788,12,2,19,Alisson,Ramses Becker,Alisson,112,2023-01-02T16:00:00Z,Jesus,January,2,False,Alisson,1.0,23.0
717,169,19,24788,13,2,19,Eberechi,Eze,Eze,167,2023-01-02T16:00:00Z,Jesus,January,2,False,Eze,13.0,20.0
718,526,19,24788,14,2,19,Ben,Mee,Mee,607,2023-01-02T16:00:00Z,Jesus,January,2,False,Mee,14.0,
719,342,19,24788,15,1,19,Diogo,Dalot Teixeira,Dalot,463,2023-01-02T16:00:00Z,Jesus,January,1,False,Dalot,9.0,
720,478,20,24788,1,10,20,José,Malheiro de Sá,Sá,210,2023-01-13T18:30:00Z,Jesus,January,12,True,Sá,12.0,
721,285,20,24788,2,0,20,Trent,Alexander-Arnold,Alexander-Arnold,29,2023-01-13T18:30:00Z,Jesus,January,5,True,Alexander-Ar,1.0,23.0
722,299,20,24788,3,2,20,Kyle,Walker,Walker,236,2023-01-13T18:30:00Z,Jesus,January,3,True,Walker,1.0,
723,526,20,24788,4,7,20,Ben,Mee,Mee,607,2023-01-13T18:30:00Z,Jesus,January,9,True,Mee,14.0,
724,332,20,24788,5,4,20,Luke,Shaw,Shaw,267,2023-01-13T18:30:00Z,Jesus,January,19,True,Shaw,17.0,22.0
725,301,20,24788,6,5,20,Kevin,De Bruyne,De Bruyne,3,2023-01-13T18:30:00Z,Jesus,January,8,True,De Bruyne,1.0,
726,3,20,24788,7,3,20,Granit,Xhaka,Xhaka,257,2023-01-13T18:30:00Z,Jesus,January,5,True,Xhaka,18.0,22.0
727,335,20,24788,8,12,20,Marcus,Rashford,Rashford,64,2023-01-13T18:30:00Z,Jesus,January,20,True,Rashford,14.0,
728,116,20,24788,9,3,20,Alexis,Mac Allister,Mac Allister,139,2023-01-13T18:30:00Z,Jesus,January,3,True,Mac Allister,20.0,22.0
729,225,20,24788,10,2,20,Rodrigo,Moreno,Rodrigo,89,2023-01-13T18:30:00Z,Jesus,January,8,True,Rodrigo,15.0,22.0
730,318,20,24788,11,8,20,Erling,Haaland,Haaland,5,2023-01-13T18:30:00Z,Jesus,January,10,True,Haaland,15.0,22.0
731,281,20,24788,12,2,20,Alisson,Ramses Becker,Alisson,112,2023-01-13T18:30:00Z,Jesus,January,4,False,Alisson,1.0,23.0
732,297,20,24788,13,0,20,Darwin,Núñez Ribeiro,Darwin,12,2023-01-13T18:30:00Z,Jesus,January,1,False,Darwin,17.0,
733,529,20,24788,14,1,20,Gianluca,Scamacca,Scamacca,53,2023-01-13T18:30:00Z,Jesus,January,9,False,Scamacca,11.0,22.0
734,342,20,24788,15,0,20,Diogo,Dalot Teixeira,Dalot,463,2023-01-13T18:30:00Z,Jesus,January,1,False,Dalot,9.0,
735,281,21,24788,1,9,21,Alisson,Ramses Becker,Alisson,112,2023-01-21T11:00:00Z,Jesus,January,13,True,Alisson,1.0,23.0
736,285,21,24788,2,1,21,Trent,Alexander-Arnold,Alexander-Arnold,29,2023-01-21T11:00:00Z,Jesus,January,6,True,Alexander-Ar,1.0,23.0
737,526,21,24788,3,6,21,Ben,Mee,Mee,607,2023-01-21T11:00:00Z,Jesus,January,15,True,Mee,14.0,
738,332,21,24788,4,0,21,Luke,Shaw,Shaw,267,2023-01-21T11:00:00Z,Jesus,January,19,True,Shaw,17.0,22.0
739,3,21,24788,5,5,21,Granit,Xhaka,Xhaka,257,2023-01-21T11:00:00Z,Jesus,January,10,True,Xhaka,18.0,22.0
740,301,21,24788,6,6,21,Kevin,De Bruyne,De Bruyne,3,2023-01-21T11:00:00Z,Jesus,January,14,True,De Bruyne,1.0,
741,335,21,24788,7,7,21,Marcus,Rashford,Rashford,64,2023-01-21T11:00:00Z,Jesus,January,27,True,Rashford,14.0,
742,116,21,24788,8,1,21,Alexis,Mac Allister,Mac Allister,139,2023-01-21T11:00:00Z,Jesus,January,4,True,Mac Allister,20.0,22.0
743,225,21,24788,9,2,21,Rodrigo,Moreno,Rodrigo,89,2023-01-21T11:00:00Z,Jesus,January,10,True,Rodrigo,15.0,22.0
744,318,21,24788,10,17,21,Erling,Haaland,Haaland,5,2023-01-21T11:00:00Z,Jesus,January,27,True,Haaland,15.0,22.0
745,297,21,24788,11,1,21,Darwin,Núñez Ribeiro,Darwin,12,2023-01-21T11:00:00Z,Jesus,January,2,True,Darwin,17.0,
746,478,21,24788,12,2,21,José,Malheiro de Sá,Sá,210,2023-01-21T11:00:00Z,Jesus,January,14,False,Sá,12.0,
747,299,21,24788,13,0,21,Kyle,Walker,Walker,236,2023-01-21T11:00:00Z,Jesus,January,3,False,Walker,1.0,
748,342,21,24788,14,0,21,Diogo,Dalot Teixeira,Dalot,463,2023-01-21T11:00:00Z,Jesus,January,1,False,Dalot,9.0,
749,529,21,24788,15,0,21,Gianluca,Scamacca,Scamacca,53,2023-01-21T11:00:00Z,Jesus,January,9,False,Scamacca,11.0,22.0
750,281,22,24788,1,2,22,Alisson,Ramses Becker,Alisson,112,2023-02-03T18:30:00Z,Jesus,February,2,True,Alisson,1.0,23.0
751,526,22,24788,2,13,22,Ben,Mee,Mee,607,2023-02-03T18:30:00Z,Jesus,February,13,True,Mee,14.0,
752,341,22,24788,3,2,22,Aaron,Wan-Bissaka,Wan-Bissaka,477,2023-02-03T18:30:00Z,Jesus,February,2,True,Wan-Bissaka,22.0,24.0
753,299,22,24788,4,1,22,Kyle,Walker,Walker,236,2023-02-03T18:30:00Z,Jesus,February,1,True,Walker,1.0,
754,593,22,24788,5,-1,22,Carlos Henrique,Casimiro,Casemiro,201,2023-02-03T18:30:00Z,Jesus,February,-1,True,Casemiro,22.0,24.0
755,301,22,24788,6,1,22,Kevin,De Bruyne,De Bruyne,3,2023-02-03T18:30:00Z,Jesus,February,1,True,De Bruyne,1.0,
756,335,22,24788,7,20,22,Marcus,Rashford,Rashford,64,2023-02-03T18:30:00Z,Jesus,February,20,True,Rashford,14.0,
757,111,22,24788,8,1,22,Leandro,Trossard,Trossard,56,2023-02-03T18:30:00Z,Jesus,February,1,True,Trossard,22.0,
758,724,22,24788,9,3,22,Enzo,Fernández,Enzo,126,2023-02-03T18:30:00Z,Jesus,February,3,True,Enzo,22.0,27.0
759,95,22,24788,10,12,22,Bryan,Mbeumo,Mbeumo,81,2023-02-03T18:30:00Z,Jesus,February,12,True,Mbeumo,22.0,
760,297,22,24788,11,2,22,Darwin,Núñez Ribeiro,Darwin,12,2023-02-03T18:30:00Z,Jesus,February,2,True,Darwin,17.0,
761,478,22,24788,12,6,22,José,Malheiro de Sá,Sá,210,2023-02-03T18:30:00Z,Jesus,February,6,False,Sá,12.0,
762,285,22,24788,13,1,22,Trent,Alexander-Arnold,Alexander-Arnold,29,2023-02-03T18:30:00Z,Jesus,February,1,False,Alexander-Ar,1.0,23.0
